mask_id,segmentation,area,bbox,predicted_iou,point_coords,stability_score,crop_box
367,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",56864,"[666.0, 732.0, 449.0, 203.0]",0.9493140578269958,"[[784.0, 757.703125]]",0.8584096431732178,"[0.0, 0.0, 2048.0, 1366.0]"
368,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",14915,"[1698.0, 253.0, 349.0, 150.0]",0.9464892148971558,"[[1776.0, 352.171875]]",0.9612001180648804,"[0.0, 0.0, 2048.0, 1366.0]"
369,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1509,"[209.0, 1114.0, 45.0, 38.0]",0.9462737441062927,"[[240.0, 1120.546875]]",0.9662118554115295,"[0.0, 0.0, 2048.0, 1366.0]"
370,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",21806,"[0.0, 951.0, 547.0, 411.0]",0.9453133940696716,"[[16.0, 1163.234375]]",0.8053591251373291,"[0.0, 0.0, 2048.0, 1366.0]"
371,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",14906,"[1698.0, 87.0, 349.0, 316.0]",0.9425315260887146,"[[1808.0, 373.515625]]",0.9554930925369263,"[0.0, 0.0, 2048.0, 1366.0]"
372,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",22192,"[707.0, 614.0, 560.0, 92.0]",0.9401383399963379,"[[1168.0, 693.671875]]",0.8927336931228638,"[0.0, 0.0, 2048.0, 1366.0]"
373,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",26401,"[818.0, 288.0, 612.0, 200.0]",0.9390130043029785,"[[848.0, 330.828125]]",0.9350981712341309,"[0.0, 0.0, 2048.0, 1366.0]"
374,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",20053,"[1250.0, 452.0, 379.0, 104.0]",0.9345607757568359,"[[1264.0, 501.578125]]",0.9664005637168884,"[0.0, 0.0, 2048.0, 1366.0]"
375,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",26993,"[1586.0, 224.0, 461.0, 175.0]",0.9339463710784912,"[[1776.0, 288.140625]]",0.8441440463066101,"[0.0, 0.0, 2048.0, 1366.0]"
376,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1507,"[188.0, 1113.0, 66.0, 148.0]",0.9320797920227051,"[[208.0, 1141.890625]]",0.9585492014884949,"[0.0, 0.0, 2048.0, 1366.0]"
377,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",4886,"[1203.0, 0.0, 641.0, 51.0]",0.9301842451095581,"[[1424.0, 10.671875]]",0.908618688583374,"[0.0, 0.0, 2048.0, 1366.0]"
378,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",701,"[426.0, 1196.0, 24.0, 32.0]",0.9257372617721558,"[[432.0, 1205.921875]]",0.9636363387107849,"[0.0, 0.0, 2048.0, 1366.0]"
379,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7271,"[801.0, 390.0, 503.0, 68.0]",0.9247012734413147,"[[944.0, 416.203125]]",0.9212774634361267,"[0.0, 0.0, 2048.0, 1366.0]"
380,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1417,"[352.0, 1118.0, 47.0, 39.0]",0.9243268370628357,"[[368.0, 1141.890625]]",0.9648033380508423,"[0.0, 0.0, 2048.0, 1366.0]"
381,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",4942,"[1202.0, 0.0, 428.0, 50.0]",0.9241477251052856,"[[1360.0, 10.671875]]",0.9139516949653625,"[0.0, 0.0, 2048.0, 1366.0]"
382,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",32151,"[1577.0, 113.0, 470.0, 609.0]",0.9199329018592834,"[[1616.0, 416.203125]]",0.9615068435668945,"[0.0, 0.0, 2048.0, 1366.0]"
383,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",27447,"[1750.0, 633.0, 297.0, 191.0]",0.9187878966331482,"[[1776.0, 650.984375]]",0.9675557613372803,"[0.0, 0.0, 2048.0, 1366.0]"
384,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",29368,"[842.0, 105.0, 1205.0, 142.0]",0.9174056053161621,"[[1840.0, 224.109375]]",0.9339940547943115,"[0.0, 0.0, 2048.0, 1366.0]"
385,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7473,"[1517.0, 263.0, 121.0, 198.0]",0.9170578718185425,"[[1584.0, 288.140625]]",0.9387226104736328,"[0.0, 0.0, 2048.0, 1366.0]"
386,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",4513,"[1269.0, 699.0, 203.0, 36.0]",0.9166050553321838,"[[1456.0, 715.015625]]",0.9469026327133179,"[0.0, 0.0, 2048.0, 1366.0]"
387,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",32176,"[1577.0, 357.0, 470.0, 365.0]",0.9129863381385803,"[[1616.0, 394.859375]]",0.9611073732376099,"[0.0, 0.0, 2048.0, 1366.0]"
388,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",706,"[1985.0, 1254.0, 31.0, 25.0]",0.9108010530471802,"[[2000.0, 1269.953125]]",0.9832167625427246,"[0.0, 0.0, 2048.0, 1366.0]"
389,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",11251,"[0.0, 157.0, 374.0, 315.0]",0.9092218279838562,"[[304.0, 352.171875]]",0.910595178604126,"[0.0, 0.0, 2048.0, 1366.0]"
390,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",69705,"[68.0, 252.0, 676.0, 250.0]",0.8976439237594604,"[[688.0, 501.578125]]",0.9674177169799805,"[0.0, 0.0, 2048.0, 1366.0]"
391,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7745,"[1751.0, 216.0, 296.0, 181.0]",0.895624041557312,"[[1776.0, 224.109375]]",0.8663153052330017,"[0.0, 0.0, 2048.0, 1366.0]"
392,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",31396,"[1254.0, 408.0, 793.0, 320.0]",0.8932850956916809,"[[1616.0, 501.578125]]",0.8388966917991638,"[0.0, 0.0, 2048.0, 1366.0]"
393,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",11799,"[1198.0, 923.0, 311.0, 104.0]",0.8912498950958252,"[[1264.0, 1013.828125]]",0.861396074295044,"[0.0, 0.0, 2048.0, 1366.0]"
394,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",37834,"[820.0, 289.0, 809.0, 163.0]",0.8892581462860107,"[[1328.0, 394.859375]]",0.9144592881202698,"[0.0, 0.0, 2048.0, 1366.0]"
395,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",2819,"[1225.0, 289.0, 51.0, 100.0]",0.888378381729126,"[[1264.0, 309.484375]]",0.9277190566062927,"[0.0, 0.0, 2048.0, 1366.0]"
396,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",14795,"[1449.0, 428.0, 524.0, 327.0]",0.8758233189582825,"[[1488.0, 501.578125]]",0.8783817887306213,"[0.0, 0.0, 2048.0, 1366.0]"
397,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",31216,"[1256.0, 392.0, 791.0, 209.0]",0.8732892870903015,"[[2032.0, 586.953125]]",0.8799015283584595,"[0.0, 0.0, 2048.0, 1366.0]"
398,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",5372,"[1265.0, 699.0, 339.0, 56.0]",0.8729925155639648,"[[1296.0, 715.015625]]",0.8956968188285828,"[0.0, 0.0, 2048.0, 1366.0]"
399,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1083,"[1370.0, 306.0, 26.0, 83.0]",0.8696709871292114,"[[1392.0, 309.484375]]",0.9077328443527222,"[0.0, 0.0, 2048.0, 1366.0]"
400,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1440,"[315.0, 1118.0, 84.0, 39.0]",0.8693450689315796,"[[368.0, 1120.546875]]",0.9421265125274658,"[0.0, 0.0, 2048.0, 1366.0]"
401,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",34014,"[819.0, 576.0, 1228.0, 232.0]",0.8648091554641724,"[[2032.0, 672.328125]]",0.8861116170883179,"[0.0, 0.0, 2048.0, 1366.0]"
402,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1785,"[408.0, 1120.0, 48.0, 42.0]",0.858894944190979,"[[432.0, 1141.890625]]",0.9708150029182434,"[0.0, 0.0, 2048.0, 1366.0]"
403,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1232,"[717.0, 681.0, 54.0, 30.0]",0.857706606388092,"[[752.0, 693.671875]]",0.92476487159729,"[0.0, 0.0, 2048.0, 1366.0]"
404,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",37110,"[821.0, 289.0, 809.0, 348.0]",0.8572695255279541,"[[1168.0, 330.828125]]",0.8847856521606445,"[0.0, 0.0, 2048.0, 1366.0]"
405,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",420,"[1573.0, 436.0, 17.0, 27.0]",0.8564636707305908,"[[1584.0, 437.546875]]",0.9399538040161133,"[0.0, 0.0, 2048.0, 1366.0]"
406,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",416,"[1524.0, 437.0, 66.0, 26.0]",0.850852906703949,"[[1584.0, 458.890625]]",0.9418604373931885,"[0.0, 0.0, 2048.0, 1366.0]"
407,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",18332,"[1419.0, 203.0, 153.0, 223.0]",0.8497369289398193,"[[1456.0, 202.765625]]",0.8444854617118835,"[0.0, 0.0, 2048.0, 1366.0]"
408,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",17131,"[1576.0, 520.0, 471.0, 131.0]",0.8490046858787537,"[[1968.0, 629.640625]]",0.9457157254219055,"[0.0, 0.0, 2048.0, 1366.0]"
409,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",5420,"[1027.0, 311.0, 89.0, 156.0]",0.8480842113494873,"[[1072.0, 416.203125]]",0.8195315003395081,"[0.0, 0.0, 2048.0, 1366.0]"
410,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",797,"[489.0, 1186.0, 28.0, 33.0]",0.8455474972724915,"[[496.0, 1205.921875]]",0.9381818175315857,"[0.0, 0.0, 2048.0, 1366.0]"
411,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1315,"[1479.0, 173.0, 100.0, 32.0]",0.844687283039093,"[[1488.0, 181.421875]]",0.9518518447875977,"[0.0, 0.0, 2048.0, 1366.0]"
412,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1052,"[1180.0, 852.0, 53.0, 47.0]",0.8390146493911743,"[[1232.0, 864.421875]]",0.9553072452545166,"[0.0, 0.0, 2048.0, 1366.0]"
413,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",246426,"[37.0, 729.0, 659.0, 636.0]",0.8382580280303955,"[[368.0, 1312.640625]]",0.818723738193512,"[0.0, 0.0, 2048.0, 1366.0]"
414,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",13835,"[1168.0, 1047.0, 404.0, 75.0]",0.8349194526672363,"[[1424.0, 1077.859375]]",0.9550982713699341,"[0.0, 0.0, 2048.0, 1366.0]"
415,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",20067,"[747.0, 480.0, 1300.0, 266.0]",0.8312408328056335,"[[2032.0, 629.640625]]",0.81343674659729,"[0.0, 0.0, 2048.0, 1366.0]"
416,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",3091,"[1069.0, 656.0, 160.0, 41.0]",0.812353253364563,"[[1104.0, 672.328125]]",0.9444792866706848,"[0.0, 0.0, 2048.0, 1366.0]"
417,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",6662,"[1492.0, 418.0, 48.0, 348.0]",0.8091452717781067,"[[1520.0, 693.671875]]",0.8698225021362305,"[0.0, 0.0, 2048.0, 1366.0]"
418,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",16904,"[809.0, 111.0, 659.0, 91.0]",0.808480441570282,"[[1136.0, 160.078125]]",0.9208290576934814,"[0.0, 0.0, 2048.0, 1366.0]"
419,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",9409,"[1339.0, 477.0, 179.0, 279.0]",0.8027181029319763,"[[1456.0, 629.640625]]",0.8237677216529846,"[0.0, 0.0, 2048.0, 1366.0]"
420,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7746,"[1515.0, 189.0, 123.0, 212.0]",0.7981426119804382,"[[1520.0, 394.859375]]",0.9299378991127014,"[0.0, 0.0, 2048.0, 1366.0]"
421,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",44847,"[0.0, 295.0, 669.0, 199.0]",0.7974894642829895,"[[80.0, 437.546875]]",0.8235505819320679,"[0.0, 0.0, 2048.0, 1366.0]"
422,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",42812,"[0.0, 0.0, 2047.0, 155.0]",0.7848084568977356,"[[1424.0, 53.359375]]",0.8973913788795471,"[0.0, 0.0, 2048.0, 1366.0]"
423,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",616,"[1489.0, 464.0, 35.0, 87.0]",0.7571525573730469,"[[1488.0, 544.265625]]",0.8556700944900513,"[0.0, 0.0, 2048.0, 1366.0]"
424,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",3382,"[41.0, 1196.0, 149.0, 65.0]",0.7560604214668274,"[[176.0, 1205.921875]]",0.9283480048179626,"[0.0, 0.0, 2048.0, 1366.0]"
425,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",319,"[300.0, 1137.0, 17.0, 28.0]",0.748116672039032,"[[304.0, 1141.890625]]",0.9246987700462341,"[0.0, 0.0, 2048.0, 1366.0]"
426,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",555,"[462.0, 1122.0, 21.0, 42.0]",0.73525071144104,"[[464.0, 1141.890625]]",0.9090909361839294,"[0.0, 0.0, 2048.0, 1366.0]"
427,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1325,"[260.0, 1115.0, 43.0, 40.0]",0.7325228452682495,"[[272.0, 1141.890625]]",0.9493019580841064,"[0.0, 0.0, 2048.0, 1366.0]"
428,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",13265,"[1136.0, 705.0, 398.0, 77.0]",0.7310160994529724,"[[1456.0, 757.703125]]",0.9389647245407104,"[0.0, 0.0, 2048.0, 1366.0]"
429,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",14008,"[1167.0, 968.0, 405.0, 155.0]",0.7308476567268372,"[[1296.0, 1099.203125]]",0.9373235106468201,"[0.0, 0.0, 2048.0, 1366.0]"
430,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",193503,"[36.0, 946.0, 912.0, 416.0]",0.7275371551513672,"[[432.0, 1099.203125]]",0.9421640038490295,"[0.0, 0.0, 2048.0, 1366.0]"
431,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",8222,"[1479.0, 332.0, 568.0, 187.0]",0.7232097387313843,"[[1936.0, 501.578125]]",0.8783599138259888,"[0.0, 0.0, 2048.0, 1366.0]"
432,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",32589,"[1578.0, 362.0, 469.0, 217.0]",0.7061793208122253,"[[1616.0, 458.890625]]",0.9237666726112366,"[0.0, 0.0, 2048.0, 1366.0]"
433,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",36027,"[1530.0, 240.0, 517.0, 333.0]",0.702833890914917,"[[2032.0, 288.140625]]",0.8483591675758362,"[0.0, 0.0, 2048.0, 1366.0]"
434,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",44755,"[801.0, 417.0, 827.0, 178.0]",0.6944078207015991,"[[1008.0, 437.546875]]",0.8385592699050903,"[0.0, 0.0, 2048.0, 1366.0]"
435,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",489,"[281.0, 1217.0, 23.0, 31.0]",0.6898080706596375,"[[304.0, 1227.265625]]",0.9211045503616333,"[0.0, 0.0, 2048.0, 1366.0]"
436,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",46565,"[801.0, 402.0, 1246.0, 178.0]",0.689250648021698,"[[816.0, 501.578125]]",0.8558195233345032,"[0.0, 0.0, 2048.0, 1366.0]"
437,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",17490,"[67.0, 103.0, 1399.0, 130.0]",0.6846848130226135,"[[1232.0, 160.078125]]",0.8506683111190796,"[0.0, 0.0, 2048.0, 1366.0]"
438,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7037,"[1156.0, 0.0, 880.0, 82.0]",0.6791559457778931,"[[1616.0, 32.015625]]",0.907227635383606,"[0.0, 0.0, 2048.0, 1366.0]"
439,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",42953,"[0.0, 349.0, 1086.0, 214.0]",0.6772593259811401,"[[336.0, 501.578125]]",0.822046160697937,"[0.0, 0.0, 2048.0, 1366.0]"
440,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",45324,"[801.0, 417.0, 1235.0, 220.0]",0.6754711866378784,"[[880.0, 437.546875]]",0.8342443704605103,"[0.0, 0.0, 2048.0, 1366.0]"
441,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",20686,"[18.0, 87.0, 699.0, 183.0]",0.6717445850372314,"[[80.0, 181.421875]]",0.8297175168991089,"[0.0, 0.0, 2048.0, 1366.0]"
442,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",16271,"[743.0, 279.0, 61.0, 332.0]",0.669339656829834,"[[752.0, 544.265625]]",0.8217479586601257,"[0.0, 0.0, 2048.0, 1366.0]"
443,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",13585,"[1131.0, 704.0, 649.0, 157.0]",0.6593689918518066,"[[1232.0, 715.015625]]",0.9100292921066284,"[0.0, 0.0, 2048.0, 1366.0]"
444,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1261,"[1235.0, 855.0, 66.0, 45.0]",0.6571500897407532,"[[1264.0, 885.765625]]",0.8676035404205322,"[0.0, 0.0, 2048.0, 1366.0]"
445,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",10792,"[1218.0, 294.0, 42.0, 387.0]",0.6512145400047302,"[[1232.0, 394.859375]]",0.8748689293861389,"[0.0, 0.0, 2048.0, 1366.0]"
446,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",12226,"[364.0, 0.0, 80.0, 243.0]",0.644967794418335,"[[432.0, 181.421875]]",0.9298785328865051,"[0.0, 0.0, 2048.0, 1366.0]"
447,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",3408,"[42.0, 1196.0, 148.0, 36.0]",0.6445379853248596,"[[144.0, 1205.921875]]",0.9424276947975159,"[0.0, 0.0, 2048.0, 1366.0]"
448,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1943,"[578.0, 771.0, 86.0, 64.0]",0.6371432542800903,"[[624.0, 779.046875]]",0.9050416350364685,"[0.0, 0.0, 2048.0, 1366.0]"
449,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",19595,"[0.0, 86.0, 380.0, 152.0]",0.6367585062980652,"[[336.0, 224.109375]]",0.8892015218734741,"[0.0, 0.0, 2048.0, 1366.0]"
450,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",2521,"[515.0, 808.0, 98.0, 133.0]",0.6307831406593323,"[[528.0, 928.453125]]",0.9391037821769714,"[0.0, 0.0, 2048.0, 1366.0]"
451,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",255131,"[0.0, 728.0, 948.0, 634.0]",0.6236339211463928,"[[464.0, 1099.203125]]",0.8109328746795654,"[0.0, 0.0, 2048.0, 1366.0]"
